Oil Production (stb/day),Gas Volume (scf/day),Water Production (stb/day)
2038.9118866666663,1691034.4597583334,13816.885518333316
2066.3053608333335,1714197.151916667,14149.216095833317
2060.0185058333327,1714242.930133333,14016.030063333315
2165.0038474999988,1797346.6666833328,14718.164941666648
2170.0688699999987,1800031.3875916663,14887.310904166648
2084.4745500000004,1725579.8634249999,13996.15733249998
2086.5460566666666,1725949.6015083333,13968.221869999981
1355.0090975,1123624.2895083332,8060.829989999997
1835.4985283333338,1516370.209783334,12515.10711833333
2102.478626666666,1735199.0575333321,14190.055493333317
2101.5277883333324,1732897.8711249991,14243.617988333315
2100.189590833332,1732049.9710083327,14286.476999999984
2095.8751749999997,1734724.0371999997,14184.708993333314
2097.135795833333,1733833.082849999,14180.237327499983
2089.817380833333,1726839.1879833331,14158.267929999984
2089.9756791666664,1727061.913333333,14159.909095833318
2101.1194624999994,1734388.8019249996,14220.574049166657
2096.7945633333325,1731559.3921999997,14271.682919999987
2105.723218333332,1737479.010991666,14398.327352499988
2146.9342499999993,1769912.0597166673,14754.846124999984
1929.1215091666668,1599916.220033334,13384.64877416666
2119.700646666666,1747844.8206916663,14408.162291666651
2128.6848633333325,1757667.545774999,14571.406137499987
1301.0786375,1074139.137475,8600.386714166665
2157.439074166666,1778558.6446916657,14876.160306666648
1958.7274908333338,1617950.4928916665,13930.572550833325
1665.2979425,1381336.1549166671,12557.333460833326
1561.2078775,1288863.2571000005,11365.66255916666
1627.6570100000006,1340335.3696500002,11985.989697499992
1724.1162566666671,1427158.828991667,12574.96328249999
1643.4679733333332,1356936.1742250004,11997.414958333326
1646.9835591666665,1366181.3530666672,11548.70313166666
1633.5911008333328,1359471.8261750003,11692.229399999991
1612.2045766666668,1344210.8419250003,11745.709600833325
1669.4388591666661,1387733.365058334,11941.83075249999
1720.3784241666665,1433995.6388583337,12155.250452499993
1715.022489166667,1429211.076858334,12241.743194166658
1714.8374583333336,1428516.8494083344,12083.232049166661
1734.02091,1446766.6111166673,11618.553581666658
1678.7050774999996,1403355.8507250005,11338.381256666657
1712.467176666666,1433370.5346916674,11592.742566666655
1648.7127850000002,1376411.4813333335,10908.249041666655
1608.7985416666668,1342115.9251833335,10776.096665833322
1608.8043075,1341163.61355,10844.451144166656
1531.9981658333334,1272020.9269833334,10235.458061666657
1532.5574516666668,1272499.2743416666,10240.015166666657
1138.091109166667,950331.4768916669,6908.713229166665
1612.0719624999992,1354651.03755,11237.605497499988
1536.21299,1285013.84505,10407.250541666657
1550.7790575,1299011.2658,10500.628736666657
1556.1323716666668,1299551.4322833333,10612.594405833323
1580.6057133333331,1314406.540075,10834.802284166653
1603.3891416666665,1335115.5262916668,10894.30358749999
1562.5230116666667,1298260.2200583334,10573.01510499999
1580.3090349999998,1321034.7887166666,10631.58915749999
1569.2512150000002,1311931.5305833332,10527.882782499992
1559.4875625000006,1302902.5818916666,10310.47679499999
1580.3336708333338,1317914.7129083336,10533.451004999988
1595.5072475000009,1325939.9325750002,10617.967114166653
1603.5076033333341,1334309.2213416668,10638.33623083332
1558.5414416666674,1293697.4920833334,10132.504914166655
1495.5004408333339,1249971.4379750001,9463.577566666658
1611.7003283333336,1344173.688675,10549.85794583332
1695.6188874999996,1412010.8782833333,10877.787095833324
1702.9965333333328,1415876.4900916668,10873.704885833324
1709.106219999999,1415087.446841667,10834.99832249999
1744.3475174999992,1442019.5583083334,10968.771945833323
1719.9774366666668,1417269.4104416668,10768.366255833325
1734.8532866666662,1439254.768175,10968.436479166654
1682.7595066666663,1394499.2925250002,10514.27856083332
1611.6038816666664,1342237.8249083331,8984.909614999999
1922.8860224999999,1590198.8301500005,12285.549899166652
2004.1161308333333,1650913.2210583335,12951.439176666654
2190.571125,1808586.5190916662,14975.822211666657
1579.9604641666663,1315235.116383333,8858.10426333333
1988.464514166666,1649107.0436083332,13011.816886666651
1745.1625966666663,1451987.2663750004,11345.45016833332
1739.5110316666662,1446590.7935833335,11342.678899166653
1737.0411583333332,1442453.8189083335,11415.338358333323
1739.3474916666667,1441835.551175,11443.039518333326
1744.7049991666665,1447894.7079249998,11477.480413333325
1716.5776916666666,1420720.6737916663,11260.95554999999
1608.5202091666656,1355444.33445,10685.986649999988
1722.6873783333324,1435718.3112166664,11200.702591666657
1718.4169924999994,1431229.925041666,11205.533835833323
1719.6624124999994,1432348.9762249996,10963.796555833325
1772.1975408333326,1473530.8651999994,11234.649721666656
1778.4922583333328,1480604.9263666659,11245.094266666656
1748.633628333333,1453267.6444416663,10988.145145833323
1767.9869099999996,1479020.0563833332,11116.671860833323
1751.6150883333326,1464636.250658333,10976.208298333322
1748.4092849999995,1461105.7946999997,10958.434854999989
1749.9508591666665,1462296.0606916663,10977.148129166657
1752.7347083333332,1459347.4428666667,10744.807584999993
1758.9099158333331,1465847.217158333,10768.90824416666
1716.361735,1428412.85855,10416.887869999993
1758.785688333333,1469215.2372249998,10834.860990833324
1754.6861808333333,1467490.7645666667,10708.01947166666
1782.7081308333331,1493620.9159249999,10839.540226666659
2194.875581666667,1830515.8292499993,14837.473137499988
2176.1911366666677,1810339.7200666664,14791.814027499988
1911.6798633333333,1598400.561583333,11865.901017499993
2159.4482050000006,1796909.4026416661,14652.837001666658
2050.542096666667,1711638.9962166662,13206.84567499999
2174.1521283333336,1815776.770208333,14639.89113333332
2172.3961700000004,1812376.4947666659,14552.781971666654
939.5802816666662,802267.4183666668,2531.319819166666
1023.6655258333332,877567.1779999998,3880.4037366666657
903.633455833333,766821.70585,2831.3475774999993
896.8659399999995,769973.2398416665,2639.762039999999
893.8126691666661,770116.5460750001,2587.5178241666663
591.2825391666665,512020.11364166654,1725.5655774999998
60.26344166666666,52859.80261666667,787.7968158333334
43.09908,35632.746625,528.0119533333334
43.09908,35632.746625,528.0119533333334
42.6886575,35306.54815,547.5424033333334
46.560152499999994,38773.07874999999,547.5424033333334
58.08448083333332,48792.20715,594.4500783333334
47.371038333333324,39429.270449999996,528.306535
47.64674999999999,39448.703100000006,539.3774591666667
66.59904416666664,55778.69784166666,580.5743383333333
82.49125333333332,69485.91434999999,580.5743383333333
56.68495583333333,51727.71396666668,659.1678883333334
592.2470058333332,510059.0280583334,296.03884999999997
476.0534083333334,413709.18121666653,1861.7608508333324
309.10055916666664,262676.04263333336,893.9604841666667
309.10055916666664,262676.04263333336,893.9604841666667
285.47846416666664,238132.4291833333,836.6753575
287.9257983333334,239575.44905833332,828.5072683333333
289.8819883333334,241183.7170583333,850.1265225000001
287.39691416666665,238918.82493333332,783.2486216666667
284.32896666666664,236579.86458333334,763.0671566666667
284.32896666666664,236579.86458333334,763.0671566666667
289.9333566666666,241592.44105,763.5630183333335
1483.4005775,1281102.3756333336,6876.308197500001
1483.491258333333,1280957.5426750001,6872.152080000002
1482.6929524999998,1279658.849791667,6876.279368333335
1484.2041249999997,1281510.7613333338,6892.147990000001
1489.9673375,1286514.7363666669,7040.4950191666685
1481.6792141666665,1279821.6681000001,6827.370425000002
1484.368713333333,1282248.2077500003,6901.071403333335
1483.6008091666665,1281802.9159000004,6884.0176408333355
1484.6947449999996,1282723.6222666667,6843.31924416667
1483.8964391666661,1281424.9293833335,6847.446532500002
1485.8735958333332,1283985.0530583337,6865.332147500001
1484.6119266666662,1280748.7755333334,7033.949750000002
1480.8976816666666,1278320.9474333336,6809.286675000002
1488.74236,1284813.202825,6893.491429166669
1482.7920199999999,1279874.347466667,6872.057205833336
1486.3720783333333,1281217.5007000002,6979.074741666669
1494.969984166667,1288537.1792666672,7226.221945833334
1529.6001033333334,1317586.2523250007,7515.5724291666675
1536.1647666666663,1321987.6740083336,7518.06798666667
1518.6455441666667,1305199.6235250004,7304.199600000003
1534.5236008333334,1319879.457991667,7531.947920000002
1504.7734733333332,1304540.0400833338,6694.739485
1504.8641541666666,1304395.2071250004,6690.5833675
1471.410265,1275691.7063583336,6916.215626666667
1454.6856791666664,1257292.6668333337,6910.887996666668
1461.3279191666668,1262783.1405833333,7048.0797108333345
1453.0665283333335,1254812.0887666668,6804.983266666668
1453.718591666667,1255385.0989583335,6823.445989166668
1453.718591666667,1255385.0989583335,6823.445989166668
1453.8092725,1255240.266,6819.289871666669
1456.3677300000004,1256841.3122083335,6837.469544166668
1458.283559166667,1258609.627466667,6858.937314166668
1463.7888816666668,1263692.4980000001,7003.246687500002
1454.3858558333336,1255858.2984000002,6763.797395000002
1457.0753550000002,1258284.8380500001,6837.498373333336
1457.0753550000002,1258284.8380500001,6837.498373333336
1458.2809383333333,1259281.1364250001,6859.666954166668
1450.7843066666667,1253086.3894333334,6763.994481666668
782.2893966666667,642498.8800083336,60.14969750000001
761.6403750000004,623421.7804333337,59.27748416666664
771.1629108333337,631266.2140916666,59.917491666666685
785.4008499999997,645027.9485083336,60.61306083333333
766.0418025000005,627520.1928000001,60.262917499999965
773.1563166666666,632891.0966250001,59.500254999999946
778.7806250000004,634814.4318333336,60.764545000000005
763.1557408333337,624160.8006416671,58.75855916666659
762.809790833334,624517.5777416673,59.02693249999992
761.5449766666671,624044.9519250006,59.39699416666659
764.5405891666671,626481.9786166666,60.38452416666664
770.2293699999997,633930.0344583336,59.490295833333334
827.0689550000002,680431.1745333339,176.7809741666666
762.5036775000004,623767.602766667,58.991813333333226
759.6176158333334,622259.3808500001,60.81067166666659
818.1864266666666,676490.5855250004,175.06852166666667
819.584903333333,677136.0077833339,176.40724333333327
760.4641450000003,623992.9638499997,61.41870499999995
347.62209166666673,294540.83494166675,121.95052000000001
161.5691333333333,137910.76364999995,110.01996249999999
188.78701166666664,165930.73580833332,126.26126666666664
249.77327916666664,222089.91764166672,321.4446841666666
133.4732758333333,115578.24806666662,60.67071916666667
75.85425499999997,63183.51706666667,29.848670833333333
56.8474475,45942.182225000004,28.589622499999997
109.76574166666663,91942.6506333333,50.348304999999996
50.505555,40847.636216666666,31.12344416666667
43.101176666666674,36904.123191666666,21.8058575
49.84772583333334,42579.72485,77.4063125
11.827296666666667,10492.819099999999,57.595957500000004
17.45212916666667,12236.79795,135.46248833333334
12.843655833333333,8461.471775,117.77605666666666
61.272986666666675,53103.05491666667,26.57000833333333
5.652613333333333,5148.613841666666,13.4967675
143.64001249999998,125086.30306666665,906.5168966666668
323.74629999999996,276198.81075833336,1354.5588383333336
65.89403999999999,57481.09623333333,556.510895
77.30462416666667,68281.3195,643.4203491666667
254.62758666666653,214040.04386666665,1134.3627116666669
250.20099916666655,210032.42604166668,1082.3402183333335
85.66298583333332,72961.99654166665,611.8419283333335
79.35778499999999,65355.705508333325,602.2266150000002
283.9384624999999,241053.12470833331,1033.633079166667
222.1869116666666,184242.43725,883.6868175
146.48728583333332,127124.56919166664,509.5151599999999
119.41355333333333,106573.29749166666,127.00348666666665
2774.499605833333,2365253.737425,2019.3536558333333
2765.265885833334,2331046.7813166664,1262.3746950000002
2950.4801775000014,2468099.996183333,1234.7463941666674
2861.323096666668,2406151.952641666,1258.939306666667
3034.5381650000013,2556352.2377500003,1059.412644166667
3182.478440833336,2681704.2733333344,1105.3511350000003
3239.128277500002,2732064.0005166675,1209.1235550000004
3250.197629166668,2740721.228441668,1206.7160575000007
3234.0187008333355,2721623.4518916667,1489.2644300000006
2980.8886583333347,2504427.1203,1149.5415300000006
2248.767253333333,1909363.986091666,1148.6604058333348
138.46176999999997,119358.892775,869.7130583333334
129.87067833333333,108445.01821666663,621.2685416666668
224.56243499999994,195699.15520833337,1459.9021858333335
137.01087666666666,121186.50026666666,446.73886333333337
2144.9937849999997,1887770.434791667,1272.5938483333343
2976.1737791666674,2502984.535775,1489.6418300000003
2935.9382216666677,2475513.966933332,1824.4763516666671
2733.232488333334,2304493.153508333,1972.9460358333338
2961.173701666668,2496125.280991666,1640.4078883333336
1768.9623841666664,1509166.2740333336,997.5856133333334
1511.926251666666,1296447.1032166663,934.5854975000002
1486.873181666666,1274736.5971666663,903.5794666666668
1328.3237724999994,1146931.4851583333,1194.1931916666667
1270.1433691666664,1091493.5794000004,1494.646573333334
1286.901501666666,1105983.6999000004,1670.294299166667
1266.1078100000002,1091501.7866500004,1723.553301666667
1221.250675,1050642.633808334,1482.0629041666668
1256.0768325,1079974.1774666666,1584.3912449999998
1236.796934166667,1064953.5215000005,1656.4898458333332
1241.2355775000003,1069171.865616667,1655.7324249999997
1248.6032641666668,1079554.9517250003,1623.504561666667
1242.2618958333333,1070518.9371500004,1636.7963800000002
1252.8657875000001,1078019.3987833334,1637.7645158333337
1224.0822233333336,1052621.1841,1713.6837675000004
1232.5627158333332,1058788.3412000001,1715.0707125000001
1215.321301666667,1045643.7449166671,1709.298065
1412.4200241666667,1212991.6404166669,1965.0237808333336
1223.6330125000002,1055945.6792666672,1676.3054425
1230.7370433333333,1057189.827766667,1765.9190725000003
1244.0078950000002,1066218.6234916667,1741.7591825000004
1389.014934166667,1188109.3528833338,1866.3153349999995
1410.8307508333335,1207080.0317833337,1874.773288333333
1399.563264166667,1196889.751333334,1879.9253224999995
1445.318296666667,1232231.684791667,1921.4880699999997
1249.0792075000004,1072188.197666667,1696.5540008333332
1259.9740116666667,1079768.7285250002,1822.8613941666672
1209.9905266666667,1045133.9040749997,1501.9676091666668
1254.7396833333335,1080963.3805416664,1522.9489525000004
1261.2666066666668,1086671.5846916663,1536.4467683333335
1347.1481700000002,1154789.2004416673,2051.9908933333327
1427.7791558333338,1222045.0108166672,2680.4662025000002
1423.5611866666673,1223637.1437750005,2630.948701666667
1467.3212408333338,1254931.7557333338,2841.108609166667
1364.6474741666666,1169708.8719333333,2058.1084424999995
1347.131920833333,1153201.0475583335,2036.2381125
1355.2774708333332,1158919.5063583332,1899.1318375
1340.0368008333332,1147854.2477500003,1915.1362183333329
1403.0044183333341,1203148.9914166671,2214.013430833333
1371.2524983333335,1176935.2349500002,2019.9611649999993
1374.5888191666666,1174378.5147833335,2050.0016808333326
1369.1663149999997,1170886.3916833336,1909.522393333333
1380.9883699999998,1180307.2851000002,1918.9794083333327
1380.0810374999999,1179601.9734500004,1926.105978333333
1360.7062650000005,1163709.0809583338,2547.7314774999995
1379.9793491666676,1181233.0893750004,2581.570629166667
1490.8201566666664,1271960.5375083338,3286.9930808333343
1666.9826141666665,1424169.4573166666,3829.279664999999
1633.996281666667,1391201.7136083336,3551.9090108333344
1524.9329233333335,1301643.439716667,3055.995975833334
1577.7841241666672,1340068.9664333337,3063.0737983333333
1490.8615658333335,1263414.1986500002,2501.08012
1667.536658333334,1424371.558641667,3580.849300833332
1471.5916266666661,1250111.1847916672,2724.4616074999994
1287.4010325000006,1099380.9496250008,2483.6065000000003
1672.27198,1404235.4325916667,3338.893443333334
1506.178764166667,1277102.4943583335,2531.4498125
1645.9347016666663,1404442.0552583337,3516.860606666667
1503.7911850000003,1278484.4217000005,3502.3768333333337
1539.5639875000004,1316841.8518166675,3164.0429750000008
1735.1829874999994,1484748.946266666,4722.464906666666
2209.9013433333344,1865218.053208333,4781.031096666667
1454.3565024999996,1208111.7978583334,3875.101790833338
1335.8874975000006,1166580.762466667,3256.7717275000014
1264.2286725000004,1078584.5429583334,2510.113084166667
1172.8580358333336,1004007.2419499999,1664.0614333333324
1069.0012249999997,906731.7408916669,1417.5935491666664
889.3368100000002,759992.8855499998,1314.8353916666665
784.2130883333336,672250.6348666666,837.5496675000009
809.5146133333332,699219.8701666666,988.8797291666674
814.3060208333333,702930.0737249999,989.5239300000007
787.4167949999998,681968.3424499999,1029.7558183333342
828.7379016666665,718437.4607999995,916.6160158333339
915.0728691666665,790581.0915583329,1308.8158616666658
1115.3800158333338,954932.0582249998,1506.806191666666
250.16011416666663,207608.40744166667,110.50009916666664
1343.7882616666668,1156667.7487749995,2224.0465050000007
1302.560456666667,1106680.3571416663,3165.022642500001
1462.3311741666662,1213643.357875,4145.583322500001
223.52772999999996,192218.32222500004,60.16489833333334
235.6338833333333,204692.32440833334,44.228659166666674
156.19537666666662,134429.40999166662,164.27855083333333
121.47981833333331,105302.5180833333,44.169428333333336
59.6590775,51524.724258333335,38.85123333333333
54.45619916666667,47524.969508333335,4.254136666666666
6.535309999999999,5776.015450000001,0.41985750000000005
6.535309999999999,5776.015450000001,0.41985750000000005
5.652613333333333,5148.613841666666,13.496767499999999
4.869508333333333,4364.1743,0.29038833333333336
4.869508333333333,4364.1743,0.29038833333333336
4.869508333333333,4364.1743,0.29038833333333336
4.869508333333333,4364.1743,0.29038833333333336
4.869508333333333,4364.1743,0.29038833333333336
4.869508333333333,4364.1743,0.29038833333333336
4.869508333333333,4364.1743,0.29038833333333336
2582.724844166667,2181317.624708333,1002.6291450000002
1752.3683158333333,1499563.2208500004,5049.993069166667
1765.5196574999998,1505287.0952166668,5408.60746
1733.0658783333336,1476852.2245500002,5070.070225000002
1737.4615399999998,1485206.9491249998,4920.723610000001
1573.4545074999994,1347591.5994000002,4410.283820000002
1504.1497149999996,1287693.0150333336,3916.0245308333338
1440.7145408333333,1234745.0477249997,3102.0733708333332
1465.538025833334,1257225.0467083328,3126.692955
1445.096574166667,1239834.6723249995,3271.7508383333343
1448.2824591666674,1238474.578033333,3309.001266666668
1399.1795741666672,1197795.914091666,3393.5399150000003
1355.4341966666668,1161746.8804499998,3122.2129025000004
1356.24351,1159967.5192333332,3141.251684166667
1324.9497116666666,1135438.3317166665,2826.5273408333333
1289.9505791666666,1115880.172566667,3515.0690049999994
2113.4310891666664,1792615.3517916664,6566.2143425
2175.005471666667,1836684.148308333,7048.697703333334
2235.9167833333336,1887490.232225,7363.278425000001
2184.1191575,1839484.0737083328,7358.083933333337
2207.315629166667,1863716.455883333,7637.532908333336
2213.2843150000003,1866469.1322333333,7611.462955000002
2123.956355833334,1787820.7057583332,7265.8824925
2391.8023774999992,2008684.060183333,6470.220031666665
1354.5079941666665,1155345.8814416672,3663.1633858333353
1385.3725000000002,1176903.8679583333,3385.6202808333323
2068.1226466666662,1779611.149524999,2073.2039183333345
480.9339241666666,411053.0268333333,245.3293941666668
428.64358166666676,371122.36989166646,646.1412983333331
577.2338241666667,503472.0980333331,930.402123333333
617.4997833333331,536289.6314166662,937.6408649999995
495.0822308333334,428915.8887749996,836.1905033333329
415.38111666666674,356243.4081249998,610.6400141666666
321.6878975,281400.06278333336,559.9342274999999
313.68334833333336,273928.9531,574.76762
303.5585450000001,264966.7567083334,574.9138624999999
260.96318916666667,228778.04979166662,536.6455025
292.43572833333343,255382.91554999998,507.69001166666663
251.40658250000004,220763.08771666663,495.83441
251.40658250000004,220763.08771666663,495.83441
233.23582083333332,208318.59927499996,523.8149508333332
1254.3386958333335,1087863.5244916673,665.5417549999999
1739.1404458333343,1507550.4341833321,1416.0205250000013
1866.5459683333333,1555890.5748166672,5991.0551700000005
1816.4036608333327,1493590.0460916667,7157.619536666665
2655.0084758333323,2195595.000925,7707.212479999997
2563.3228149999995,2156526.3199833343,6944.59034083333
1693.6045149999995,1432602.7126166667,5233.316167500001
1703.7418983333343,1421637.3706583336,3296.644561666667
2242.6601874999988,1896490.6702916676,5202.823295833333
1688.2821266666665,1426898.3708833333,3706.032880833333
1728.1083099999998,1460149.7294999997,3985.822564166667
1313.5642875,1118762.5440583332,3038.406515000001
1387.4681183333332,1181809.291275,3005.4201825000005
1287.1389491666666,1112543.2194416667,3153.293889166666
1185.6885874999998,1025287.3468666667,2891.7378674999995
1181.1550699999998,1019587.576475,2886.356248333333
1238.2467791666666,1069706.6311999997,2769.4251483333323
1225.1232183333334,1057159.7109833336,2842.2549616666665
1242.6419166666667,1069790.5275333337,2657.387144166666
2121.5755908333326,1795714.4623416676,4495.319378333332
2036.205614166666,1736338.5944833343,4481.321507499999
2032.4468149999996,1727362.6428583341,4523.396365833332
2040.569301666666,1728532.1701000007,4512.433944166665
2184.9814116666657,1853099.1454833339,4346.841831666666
2115.381513333333,1788392.554025001,4005.097220833333
2133.760369166666,1805102.4120666673,4083.694964166666
2204.4505341666654,1861398.375516667,4049.701183333332
2111.754804166666,1790729.905283334,4066.487620833333
2037.279631666666,1721857.4931666674,3872.5071658333327
2038.0213274999996,1718998.0166666673,3960.5944225
2062.466888333333,1741165.4253250004,3886.4201216666665
2034.8941491666662,1714667.0596666671,3806.7577958333336
1422.4347525,1208045.7192,3179.586613333337
1181.0575749999998,1012594.5111916661,1548.2347524999996
1256.857316666667,1078595.453633333,2000.8044458333325
1271.0989250000005,1086675.9413333335,2004.8814141666655
1270.896596666667,1083047.3307833339,1999.1161049999994
1261.2141900000001,1074535.3211750004,1998.795839166666
1317.8252383333336,1124659.6973750002,2548.4097491666657
1326.9284408333335,1131761.4749250002,2713.7256258333314
1392.7239375000001,1182061.3303666662,2296.498394166665
1402.1495025000002,1192108.3163499995,3069.5027025
1606.6096216666667,1361167.2881499992,3832.320880000001
2121.533133333333,1775724.2782916664,4227.193451666667
2120.8517166666666,1775490.6422999993,4227.049305833332
1481.729534166667,1265148.4082583326,3044.7436900000007
1364.4755475000006,1163764.9755999995,2929.1722783333357
1425.575559166667,1210133.6730166662,3017.9409516666688
1341.3042358333337,1145451.5385749997,2715.995791666666
1468.0120925000006,1250031.809833333,3409.110810000001
1369.2915908333339,1161813.3533249996,3006.9780058333345
1366.192193333333,1158679.2987166664,3007.2594833333337
1358.3522325,1154717.2620166661,3022.2831483333343
1321.018985833333,1126841.2814999998,2664.9272816666657
1295.9260791666666,1105232.0864499996,2486.4197024999985
1313.34571,1124204.7509749995,2470.6716391666646
1337.5150350000001,1140879.1119249996,2520.383605833332
1085.2918008333331,922223.6959833335,2108.5432349999987
2355.682576666666,1921487.3739666664,5951.880525833332
2215.361587499999,1843797.9573083331,5058.773385000002
2132.1401699999997,1772629.7184999997,4640.552333333336
2225.607997499999,1848377.4616083333,4677.104571666669
2011.9461324999997,1684774.4460416664,4330.75306
1999.871429166666,1672847.3379333331,4342.641684166667
1991.2090508333329,1662997.82015,4340.009843333333
2051.3000416666664,1717047.5798833333,4473.282363333333
310.00841583333346,263921.16482500004,1344.1960633333326
530.9247475000001,471930.66259166686,897.247009166667
211.67684583333332,177801.7551583333,177.2600625
263.3418575,222809.63463333336,231.27386500000006
276.3422391666666,243990.73775833333,457.0072883333333
229.99018083333334,201562.1322083333,295.6572566666666
411.89645666666667,368686.0786166669,887.8848683333338
397.9316083333333,354138.4514750001,1048.349058333334
222.14445416666666,207555.05145,482.8146341666668
202.57521583333335,189383.20566666668,470.5837291666667
218.74156416666665,201511.21784166666,451.3206041666666
212.42535583333338,195658.55432499998,565.2529466666667
260.58316833333333,231191.74612499995,343.3978325
1687.5399066666666,1410247.1696416666,4305.8546191666655
2794.2685516666656,2304027.946550001,7647.865805833333
2786.0249825,2326033.916550001,7116.028484166664
2764.4539516666673,2307187.452458334,7079.544387499997
2748.6702449999993,2268702.471691668,7294.761454999999
2689.635974166666,2250146.0442000018,6835.414810833332
2698.566725833333,2254506.7238000017,6815.164155833332
2739.379914999999,2286112.4523083344,6981.454458333331
2778.812449166666,2275294.7937833345,7379.514487499999
2696.633074999999,2224705.50775,7274.084652499997
2677.1298816666663,2203239.9395833327,7142.433379999999
2701.8736933333325,2231940.2692250004,7273.273766666664
2613.608219999999,2153513.097266667,7104.621569166664
2608.581461666666,2146174.312575,7089.875188333331
2610.905092499999,2146930.232658333,7077.318251666666
2431.590820833332,2004738.8556916665,6975.330619166665
2415.1906941666657,1989464.5839333327,7131.906016666664
1960.0950416666658,1613575.7697666658,5507.490453333332
1503.4693466666663,1258493.634566666,3751.552562500002
1510.6892183333327,1262932.1006583332,3593.6463058333366
1391.2651816666666,1169391.2425249997,2885.375008333332
1385.7960266666666,1164508.8142166664,2882.472697499999
1290.2315325000002,1083108.3409083332,2337.4483908333327
1232.2634166666671,1033577.8636749997,1828.1339866666656
1292.2301799999998,1100342.7834083328,2525.701800833332
325.6039466666667,305749.123225,230.58248916666665
114.97962749999995,94068.01656666663,131.34620749999996
1315.6300283333335,1127257.7714500001,2473.3889191666653
2503.836188333332,2091163.416216667,6259.105092499999
2406.5382749999994,2022450.9749500004,5952.554604166666
2273.6064633333326,1908453.207858333,5521.822742500001
2214.2582166666657,1857168.9589666661,4980.214430000002
2190.5160875,1829278.8966916658,5173.425408333333
2180.7036875,1786353.3495083323,5319.820965
2131.0734908333334,1758139.9068749994,5202.795514999999
2165.105011666666,1785435.364183333,5486.276904166665
1609.1266700000003,1330858.7552166663,4243.413265000004
1402.0970858333337,1187525.2291,3595.680072500004
1318.900304166667,1118769.81295,3337.2224000000037
1326.593498333334,1132061.1836916662,3305.5737408333366
1239.1991900000005,1050843.5732083335,2860.0729591666695
1226.3990400000005,1037056.3168916666,2847.457840000003
1215.9387700000007,1029306.7108,2776.8394858333363
1179.3372600000005,1000464.6428249999,2500.8342858333326
1160.895504166667,986566.3562416668,1940.8555041666652
1138.7866783333336,969645.071791667,1520.049262499999
1179.951059166667,1007461.9941499997,2677.6540483333342
1224.9051650000006,1041632.0823333334,2970.432581666669
1222.0961558333338,1035288.5340749999,3026.5157941666694
1211.5247625000004,1027293.2193916665,2939.201159166669
1208.2885575000003,1025311.9274666666,2938.5244600000024
1186.7405900000003,1007538.5745583329,2560.3696599999994
1172.4565241666664,997177.9863166665,2552.0474658333333
1154.8282749999998,985798.4694583331,2115.494733333332
2248.9805891666674,1866638.3163416663,5456.103249999999
2526.8900866666663,2075432.7713833337,6007.3845341666665
2529.6582108333337,2065024.4781333336,5786.6139208333325
1296.7254333333337,1101671.8049666672,1855.9441733333317
285.1256999999999,243686.18406666673,122.98627333333329
190.58699999999993,158144.79424999998,62.22697
242.0758916666666,202278.48979166668,92.22293166666665
239.1321716666666,197633.99230833337,145.195215
689.8384525000005,592683.9641999999,527.1643758333332
1272.315515833334,1097374.203416667,2017.8403866666647
1629.025085,1395896.2547166666,3084.6091858333375
1634.6001216666668,1376832.7780000002,3030.19387166667
1659.3282083333331,1396602.6753749999,3075.467195000003
1633.340549166667,1392566.3910083333,3037.0688416666676
1512.720888333334,1286745.848375,2979.846090833335
1760.5164866666667,1469350.3068166664,4374.499485833336
2248.108375833333,1872085.7152583334,5707.36359
2081.2504008333335,1733134.148766667,4559.633580000001
2086.0874108333333,1737816.696708333,4561.481791666667
2069.6191425,1686021.8539083325,4565.266799166668
1908.701548333334,1553172.1571249994,5040.301751666667
2084.788525833333,1715968.1441249996,4537.615959166667
2066.767151666667,1695465.9011833335,4545.189119166666
1171.777728333334,996024.5794083334,2676.7582475000013
1832.034835,1523209.934875,4457.031624166669
1795.4857416666666,1487451.5967333338,4268.222597500002
1389.0028783333348,1177836.7410916665,3641.326078333336
1307.914295000001,1117131.2457833334,3337.649595833335
2295.0323,1887387.2415666669,5897.653911666668
2283.803601666666,1872519.0227666672,5854.5794675000025
2281.4259816666663,1870987.2086833338,5960.347914166669
2281.7965675,1894430.8770750007,5920.979852499999
2286.9009024999987,1879950.281691667,6172.020566666665
2320.9717358333323,1907212.0275,6185.282507499999
2284.811049999999,1884185.6521750002,6128.504774166666
2242.3462116666665,1846720.6119833342,5906.262824999999
1696.3825983333338,1403074.2803083332,4385.666856666667
506.4933391666669,401282.49574166664,1497.1914024999996
303.1019958333334,265843.955825,1202.83041
166.0444683333333,145117.2468833333,570.2975266666668
549.3177558333334,469395.0753916667,49.37754833333334
669.0154074999999,575729.2800999999,342.8249183333333
58.934155,48854.770516666664,530.0913225
59.144345833333325,48810.47195833333,530.1023300000002
58.24330333333333,48183.27626666667,529.7852091666667
62.69924416666666,52837.43712499999,583.2187591666667
55.528119999999994,46351.66516666666,517.0752158333333
55.12765666666667,46021.67194166666,516.7806341666667
55.528119999999994,46351.66516666666,517.0752158333333
55.528119999999994,46351.66516666666,517.0752158333333
55.528119999999994,46351.66516666666,517.0752158333333
55.12765666666667,46021.67194166666,516.7806341666667
55.059515000000005,46186.608250000005,519.6535916666667
